text_id,aspect,evidence_span,polarity,confidence,model,latency_ms
80,الخدمه,الخدمه,Positive,0.8262,pyabsa-multilingual,64708
80,جيد,جيد,Neutral,0.5229,pyabsa-multilingual,64708
81,الحرم,الحرم,Positive,0.9924,pyabsa-multilingual,64708
81,النظافة,النظافة,Positive,0.7972,pyabsa-multilingual,64708
81,التعقيم,التعقيم,Positive,0.7941,pyabsa-multilingual,64708
81,جيدة,جيدة,Positive,0.7852,pyabsa-multilingual,64708
81,الإفطار,الإفطار,Positive,0.7779,pyabsa-multilingual,64708
83,الفنادق,الفنادق,Positive,0.9972,pyabsa-multilingual,64708
83,الفطور,الفطور,Positive,0.9912,pyabsa-multilingual,64708
84,مكان,مكان,Positive,0.9988,pyabsa-multilingual,64708
85,ب ق,ب ق,Positive,0.7764,pyabsa-multilingual,64708
86,place,place,Positive,0.998,pyabsa-multilingual,64708
87,المكان,المكان,Positive,0.9975,pyabsa-multilingual,64708
90,فندق,فندق,Positive,0.9906,pyabsa-multilingual,64708
91,hotel,hotel,Positive,0.9954,pyabsa-multilingual,64708
92,خدمات,خدمات,Positive,0.9984,pyabsa-multilingual,64708
92,الحرم,الحرم,Positive,0.9975,pyabsa-multilingual,64708
93,فندق,فندق,Positive,0.9989,pyabsa-multilingual,64708
95,مكان,مكان,Negative,0.9959,pyabsa-multilingual,64708
95,جدران الشقة,جدران الشقة,Negative,0.9973,pyabsa-multilingual,64708
96,فندق,فندق,Positive,0.9981,pyabsa-multilingual,64708
96,وهي,وهي,Positive,0.998,pyabsa-multilingual,64708
97,الفخامة,الفخامة,Negative,0.9963,pyabsa-multilingual,64708
0,في,في,Positive,0.9969,pyabsa-multilingual,66642
3,عمال,عمال,Negative,0.9527,pyabsa-multilingual,66642
4,مول,مول,Positive,0.9987,pyabsa-multilingual,66642
6,موقع,موقع,Positive,0.9975,pyabsa-multilingual,66642
6,راااقيه,راااقيه,Positive,0.9962,pyabsa-multilingual,66642
7,اكل,اكل,Positive,0.9988,pyabsa-multilingual,66642
7,متنوعة,متنوعة,Positive,0.9989,pyabsa-multilingual,66642
8,التنقل,التنقل,Positive,0.9984,pyabsa-multilingual,66642
8,الحرم,الحرم,Positive,0.998,pyabsa-multilingual,66642
9,فندق,فندق,Positive,0.9909,pyabsa-multilingual,66642
9,طيبه,طيبه,Positive,0.9957,pyabsa-multilingual,66642
9,طيبه,طيبه,Positive,0.9957,pyabsa-multilingual,66642
10,الموظفة,الموظفة,Positive,0.9985,pyabsa-multilingual,66642
10,الخدمه,الخدمه,Positive,0.9982,pyabsa-multilingual,66642
11,والصلاه,والصلاه,Neutral,0.5105,pyabsa-multilingual,66642
12,مكان,مكان,Positive,0.9868,pyabsa-multilingual,66642
12,لاتقارن,لاتقارن,Positive,0.9529,pyabsa-multilingual,66642
13,place,place,Positive,0.9981,pyabsa-multilingual,66642
14,الغرفة,الغرفة,Negative,0.9829,pyabsa-multilingual,66642
14,المياه,المياه,Negative,0.9775,pyabsa-multilingual,66642
14,الخاصة بالسرير,الخاصة بالسرير,Negative,0.9538,pyabsa-multilingual,66642
14,الفندق,الفندق,Negative,0.8694,pyabsa-multilingual,66642
15,السوق,السوق,Positive,0.8544,pyabsa-multilingual,66642
15,ممتازة,ممتازة,Positive,0.9982,pyabsa-multilingual,66642
17,فندق,فندق,Positive,0.9988,pyabsa-multilingual,66642
19,فندق,فندق,Positive,0.9989,pyabsa-multilingual,66642
20,المكان,المكان,Positive,0.9981,pyabsa-multilingual,66642
20,مرة,مرة,Positive,0.9971,pyabsa-multilingual,66642
20,مطعم,مطعم,Positive,0.9845,pyabsa-multilingual,66642
20,الأكل,الأكل,Positive,0.984,pyabsa-multilingual,66642
21,الفندق,الفندق,Positive,0.9983,pyabsa-multilingual,66642
21,ممتازه,ممتازه,Positive,0.9987,pyabsa-multilingual,66642
21,متنوع,متنوع,Positive,0.9974,pyabsa-multilingual,66642
24,اضاءة الغرف,اضاءة الغرف,Negative,0.987,pyabsa-multilingual,66642
26,المكان,المكان,Positive,0.996,pyabsa-multilingual,66642
26,على الكعبة,على الكعبة,Positive,0.9952,pyabsa-multilingual,66642
26,نظيفة,نظيفة,Positive,0.9888,pyabsa-multilingual,66642
26,الخدمة,الخدمة,Positive,0.7004,pyabsa-multilingual,66642
27,فندق,فندق,Positive,0.9959,pyabsa-multilingual,66642
27,منطقة,منطقة,Positive,0.9901,pyabsa-multilingual,66642
27,طاقم الاستقبال,طاقم الاستقبال,Positive,0.6299,pyabsa-multilingual,66642
27,الافطار,الافطار,Positive,0.564,pyabsa-multilingual,66642
28,Price,Price,Neutral,0.7728,pyabsa-multilingual,66642
28,wifi,wifi,Negative,0.8465,pyabsa-multilingual,66642
29,فندق,فندق,Positive,0.9561,pyabsa-multilingual,66642
29,قمة,قمة,Positive,0.9944,pyabsa-multilingual,66642
30,place,place,Positive,0.9981,pyabsa-multilingual,66642
30,beach,beach,Positive,0.9973,pyabsa-multilingual,66642
30,swimming pool,swimming pool,Positive,0.9978,pyabsa-multilingual,66642
30,coffee,coffee,Positive,0.8017,pyabsa-multilingual,66642
31,إجراءات الدخول,إجراءات الدخول,Negative,0.9507,pyabsa-multilingual,66642
31,الأمن,الأمن,Negative,0.9956,pyabsa-multilingual,66642
32,المكان,المكان,Positive,0.997,pyabsa-multilingual,66642
32,مناسب,مناسب,Positive,0.9972,pyabsa-multilingual,66642
32,الخدمة,الخدمة,Positive,0.9974,pyabsa-multilingual,66642
32,النظافة,النظافة,Positive,0.9983,pyabsa-multilingual,66642
32,الموقع,الموقع,Positive,0.9982,pyabsa-multilingual,66642
33,حمام,حمام,Positive,0.8928,pyabsa-multilingual,66642
34,الفندق,الفندق,Positive,0.9962,pyabsa-multilingual,66642
34,ممتازة,ممتازة,Positive,0.993,pyabsa-multilingual,66642
34,مواقف,مواقف,Negative,0.9455,pyabsa-multilingual,66642
36,أعمال,أعمال,Negative,0.9926,pyabsa-multilingual,66642
38,الفندق,الفندق,Negative,0.9971,pyabsa-multilingual,66642
39,مكان,مكان,Positive,0.9988,pyabsa-multilingual,66642
40,بيت الله الحرام,بيت الله الحرام,Positive,0.9988,pyabsa-multilingual,66642
41,موقع,موقع,Positive,0.997,pyabsa-multilingual,66642
41,استقبال,استقبال,Positive,0.9977,pyabsa-multilingual,66642
42,مكان,مكان,Positive,0.9987,pyabsa-multilingual,66642
43,إستقبال,إستقبال,Positive,0.9937,pyabsa-multilingual,66642
45,مطعم,مطعم,Negative,0.5525,pyabsa-multilingual,66642
46,ممتع,ممتع,Positive,0.9989,pyabsa-multilingual,66642
47,الارض,الارض,Positive,0.9978,pyabsa-multilingual,66642
49,سعر,سعر,Positive,0.9988,pyabsa-multilingual,66642
50,hotel,hotel,Positive,0.9976,pyabsa-multilingual,66642
50,service,service,Positive,0.7864,pyabsa-multilingual,66642
51,خدمه,خدمه,Negative,0.9963,pyabsa-multilingual,66642
51,أسعار,أسعار,Negative,0.9968,pyabsa-multilingual,66642
52,واغراض دورات المياه,واغراض دورات المياه,Negative,0.9948,pyabsa-multilingual,66642
52,ضعيف,ضعيف,Negative,0.9926,pyabsa-multilingual,66642
52,بس,بس,Negative,0.9871,pyabsa-multilingual,66642
53,food,food,Positive,0.9987,pyabsa-multilingual,66642
55,اثاث,اثاث,Negative,0.9926,pyabsa-multilingual,66642
55,الغرف,الغرف,Negative,0.9958,pyabsa-multilingual,66642
56,بقاع,بقاع,Positive,0.9984,pyabsa-multilingual,66642
57,بقاع,بقاع,Positive,0.9981,pyabsa-multilingual,66642
58,الكنب,الكنب,Negative,0.9861,pyabsa-multilingual,66642
58,الاسعار,الاسعار,Negative,0.9893,pyabsa-multilingual,66642
59,نظافه,نظافه,Positive,0.9988,pyabsa-multilingual,66642
60,فندق,فندق,Positive,0.9871,pyabsa-multilingual,66642
60,الاستقبال قمة,الاستقبال قمة,Positive,0.9781,pyabsa-multilingual,66642
61,الموقع,الموقع,Positive,0.9988,pyabsa-multilingual,66642
62,ضيافه,ضيافه,Positive,0.9986,pyabsa-multilingual,66642
62,لذيذ,لذيذ,Positive,0.9988,pyabsa-multilingual,66642
63,المسافه,المسافه,Negative,0.9908,pyabsa-multilingual,66642
64,المكان,المكان,Positive,0.9909,pyabsa-multilingual,66642
64,اسعارة,اسعارة,Negative,0.9895,pyabsa-multilingual,66642
65,المكان,المكان,Positive,0.9965,pyabsa-multilingual,66642
65,والغرف والأثاث جيد,والغرف والأثاث جيد,Positive,0.9985,pyabsa-multilingual,66642
66,المكان,المكان,Negative,0.9953,pyabsa-multilingual,66642
66,النظافه,النظافه,Negative,0.9516,pyabsa-multilingual,66642
66,سعره,سعره,Positive,0.6612,pyabsa-multilingual,66642
66,الاستقبال,الاستقبال,Positive,0.8536,pyabsa-multilingual,66642
67,الكريب,الكريب,Negative,0.5906,pyabsa-multilingual,66642
68,خدمة,خدمة,Positive,0.9986,pyabsa-multilingual,66642
68,وتعامل,وتعامل,Positive,0.9988,pyabsa-multilingual,66642
69,الخدمة,الخدمة,Negative,0.9963,pyabsa-multilingual,66642
71,المطاعم,المطاعم,Positive,0.7147,pyabsa-multilingual,66642
72,خدمة,خدمة,Negative,0.9967,pyabsa-multilingual,66642
74,عماش موظف,عماش موظف,Positive,0.9987,pyabsa-multilingual,66642
78,مكان,مكان,Positive,0.9983,pyabsa-multilingual,66642
79,الفندق,الفندق,Positive,0.9948,pyabsa-multilingual,66642
79,موظفي الاستقبال,موظفي الاستقبال,Negative,0.9814,pyabsa-multilingual,66642
80,مطعم,مطعم,Positive,0.9753,pyabsa-multilingual,66642
80,خراط,خراط,Negative,0.5213,pyabsa-multilingual,66642
81,استقبال,استقبال,Negative,0.9897,pyabsa-multilingual,66642
81,مقدمين,مقدمين,Negative,0.9882,pyabsa-multilingual,66642
81,اكل,اكل,Negative,0.9887,pyabsa-multilingual,66642
81,اسعار,اسعار,Negative,0.6303,pyabsa-multilingual,66642
81,الاكل,الاكل,Positive,0.7428,pyabsa-multilingual,66642
81,المكان,المكان,Positive,0.6833,pyabsa-multilingual,66642
82,جرعتي,جرعتي,Negative,0.9965,pyabsa-multilingual,66642
84,غرف,غرف,Positive,0.952,pyabsa-multilingual,66642
84,ممتاز,ممتاز,Positive,0.9984,pyabsa-multilingual,66642
85,مواقف,مواقف,Positive,0.9922,pyabsa-multilingual,66642
85,العاملين,العاملين,Positive,0.9955,pyabsa-multilingual,66642
86,استقبال,استقبال,Positive,0.9974,pyabsa-multilingual,66642
86,عمل مبتسم,عمل مبتسم,Positive,0.9956,pyabsa-multilingual,66642
86,الحرم,الحرم,Positive,0.9886,pyabsa-multilingual,66642
86,قريبة,قريبة,Positive,0.9612,pyabsa-multilingual,66642
86,مطعم,مطعم,Positive,0.728,pyabsa-multilingual,66642
88,الاماكن,الاماكن,Positive,0.9983,pyabsa-multilingual,66642
88,تعامل,تعامل,Positive,0.9985,pyabsa-multilingual,66642
89,عزل للصوت,عزل للصوت,Negative,0.9964,pyabsa-multilingual,66642
89,الشارع,الشارع,Negative,0.9949,pyabsa-multilingual,66642
89,الغرف,الغرف,Negative,0.99,pyabsa-multilingual,66642
89,تسمع,تسمع,Negative,0.9762,pyabsa-multilingual,66642
90,مكان,مكان,Positive,0.9211,pyabsa-multilingual,66642
90,الجو,الجو,Positive,0.9532,pyabsa-multilingual,66642
90,الشاطئ,الشاطئ,Positive,0.9982,pyabsa-multilingual,66642
93,تعامل,تعامل,Negative,0.9966,pyabsa-multilingual,66642
94,مدينة,مدينة,Positive,0.9988,pyabsa-multilingual,66642
95,place,place,Positive,0.9982,pyabsa-multilingual,66642
96,الحجز,الحجز,Positive,0.9287,pyabsa-multilingual,66642
98,فندق,فندق,Positive,0.9979,pyabsa-multilingual,66642
98,موظفين الاستقبال,موظفين الاستقبال,Positive,0.9981,pyabsa-multilingual,66642
98,النظافه,النظافه,Positive,0.9977,pyabsa-multilingual,66642
0,صالة المفارش,صالة المفارش,Neutral,0.6923,pyabsa-multilingual,68575
0,النظافة,النظافة,Negative,0.6304,pyabsa-multilingual,68575
0,خدمات الاستقبال,خدمات الاستقبال,Negative,0.8376,pyabsa-multilingual,68575
1,فندق,فندق,Positive,0.9985,pyabsa-multilingual,68575
1,ممتاز,ممتاز,Positive,0.9989,pyabsa-multilingual,68575
2,فندق,فندق,Positive,0.9933,pyabsa-multilingual,68575
2,سعره,سعره,Negative,0.9563,pyabsa-multilingual,68575
3,الأسعار,الأسعار,Positive,0.9823,pyabsa-multilingual,68575
3,الغرفة,الغرفة,Positive,0.996,pyabsa-multilingual,68575
4,مكان,مكان,Positive,0.8891,pyabsa-multilingual,68575
5,المواقف,المواقف,Negative,0.9969,pyabsa-multilingual,68575
6,فندق,فندق,Negative,0.9955,pyabsa-multilingual,68575
6,ناقصة,ناقصة,Negative,0.9899,pyabsa-multilingual,68575
7,فندق,فندق,Positive,0.8565,pyabsa-multilingual,68575
7,سعر,سعر,Positive,0.8072,pyabsa-multilingual,68575
7,الإستقبال,الإستقبال,Positive,0.9084,pyabsa-multilingual,68575
8,value,value,Negative,0.8502,pyabsa-multilingual,68575
8,money,money,Negative,0.85,pyabsa-multilingual,68575
9,راقي,راقي,Positive,0.9986,pyabsa-multilingual,68575
10,الفندق,الفندق,Positive,0.6378,pyabsa-multilingual,68575
10,متعاونين,متعاونين,Positive,0.9976,pyabsa-multilingual,68575
11,service,service,Positive,0.9985,pyabsa-multilingual,68575
12,المكان,المكان,Positive,0.9967,pyabsa-multilingual,68575
12,اعلي,اعلي,Positive,0.9962,pyabsa-multilingual,68575
12,المأكولات,المأكولات,Positive,0.9942,pyabsa-multilingual,68575
12,ومزاق,ومزاق,Positive,0.9936,pyabsa-multilingual,68575
12,الأستاذ,الأستاذ,Positive,0.9928,pyabsa-multilingual,68575
13,الفندق,الفندق,Positive,0.8342,pyabsa-multilingual,68575
13,االفرش,االفرش,Negative,0.9495,pyabsa-multilingual,68575
13,السياره,السياره,Negative,0.9913,pyabsa-multilingual,68575
14,مول,مول,Positive,0.9986,pyabsa-multilingual,68575
15,الملعب,الملعب,Positive,0.9981,pyabsa-multilingual,68575
16,service,service,Positive,0.9979,pyabsa-multilingual,68575
16,place,place,Positive,0.9973,pyabsa-multilingual,68575
16,guest service employee,guest service employee,Positive,0.9901,pyabsa-multilingual,68575
17,فندق,فندق,Positive,0.9984,pyabsa-multilingual,68575
17,جميلة,جميلة,Positive,0.9984,pyabsa-multilingual,68575
18,الكوفي,الكوفي,Positive,0.9984,pyabsa-multilingual,68575
18,وكيكة الزعفران لذيذة,وكيكة الزعفران لذيذة,Positive,0.9988,pyabsa-multilingual,68575
19,خدمة,خدمة,Positive,0.9988,pyabsa-multilingual,68575
19,رائع,رائع,Positive,0.9989,pyabsa-multilingual,68575
20,السكيورتين,السكيورتين,Positive,0.9987,pyabsa-multilingual,68575
22,خدمة غرف,خدمة غرف,Negative,0.9935,pyabsa-multilingual,68575
22,بوفية,بوفية,Negative,0.9935,pyabsa-multilingual,68575
22,مشروب,مشروب,Negative,0.9944,pyabsa-multilingual,68575
23,فندق,فندق,Positive,0.9985,pyabsa-multilingual,68575
25,البقاع,البقاع,Positive,0.9981,pyabsa-multilingual,68575
25,الصلاة,الصلاة,Positive,0.9954,pyabsa-multilingual,68575
26,المضمون,المضمون,Positive,0.9038,pyabsa-multilingual,68575
27,المطعم,المطعم,Positive,0.9967,pyabsa-multilingual,68575
27,لذييذ,لذييذ,Positive,0.9982,pyabsa-multilingual,68575
27,فتة موزة,فتة موزة,Positive,0.9982,pyabsa-multilingual,68575
27,الموظفين محترم,الموظفين محترم,Positive,0.9942,pyabsa-multilingual,68575
28,الفندق,الفندق,Positive,0.9897,pyabsa-multilingual,68575
28,الحرم,الحرم,Positive,0.9844,pyabsa-multilingual,68575
28,الاستقبال,الاستقبال,Positive,0.9822,pyabsa-multilingual,68575
29,المكان,المكان,Positive,0.9988,pyabsa-multilingual,68575
33,فنادق,فنادق,Positive,0.998,pyabsa-multilingual,68575
33,فريق عمل,فريق عمل,Positive,0.9984,pyabsa-multilingual,68575
33,موقع,موقع,Positive,0.9985,pyabsa-multilingual,68575
33,الفندق,الفندق,Positive,0.9984,pyabsa-multilingual,68575
34,فندق,فندق,Positive,0.9966,pyabsa-multilingual,68575
35,مكان,مكان,Positive,0.9988,pyabsa-multilingual,68575
37,Translated,Translated,Neutral,0.922,pyabsa-multilingual,68575
37,country,country,Positive,0.9271,pyabsa-multilingual,68575
37,البلد,البلد,Positive,0.9935,pyabsa-multilingual,68575
38,ممتار,ممتار,Positive,0.9985,pyabsa-multilingual,68575
38,راقي,راقي,Positive,0.9987,pyabsa-multilingual,68575
39,الشقق,الشقق,Negative,0.7897,pyabsa-multilingual,68575
40,تنظيم,تنظيم,Positive,0.9988,pyabsa-multilingual,68575
42,الاستقبال,الاستقبال,Positive,0.9958,pyabsa-multilingual,68575
42,الفندق,الفندق,Positive,0.9876,pyabsa-multilingual,68575
42,.,.,Positive,0.9486,pyabsa-multilingual,68575
44,استقبال,استقبال,Positive,0.9982,pyabsa-multilingual,68575
45,الاستقبال,الاستقبال,Positive,0.9986,pyabsa-multilingual,68575
45,الضيافه,الضيافه,Positive,0.9986,pyabsa-multilingual,68575
45,الرطب,الرطب,Positive,0.9985,pyabsa-multilingual,68575
46,خدمات,خدمات,Positive,0.9743,pyabsa-multilingual,68575
47,موظفين الاستقبال,موظفين الاستقبال,Positive,0.9987,pyabsa-multilingual,68575
49,مشرفين الاستقبال,مشرفين الاستقبال,Positive,0.9976,pyabsa-multilingual,68575
50,خدمة الموظفين,خدمة الموظفين,Positive,0.984,pyabsa-multilingual,68575
50,النظافة,النظافة,Negative,0.7415,pyabsa-multilingual,68575
51,الموظف,الموظف,Positive,0.9988,pyabsa-multilingual,68575
